0.044 4.6400  2795.65
0.044 4.7000  2807.69
0.044 4.7600  2813.77
0.044 4.8200  2825.12
0.044 4.8800  2820.85
0.044 4.9400  2827.24
0.044 5.0000  2822.24
0.044 5.0600  2817.01
0.044 5.1200  2849.43
0.044 5.1800  2868.03
0.044 5.2400  2892.58
0.044 5.3000  2910.41
0.044 5.3600  2917.73
0.044 5.4200  2935.21
0.044 5.4800  2936.57
0.044 5.5400  2945.19
0.044 5.6000  2946.10
0.044 5.6600  2942.90
0.044 5.7200  2943.40
0.044 5.7800  2943.94
0.044 5.8400  2969.70
0.044 5.9000  2993.31
0.044 5.9600  3002.30
0.044 6.0200  3025.88
0.044 6.0800  3032.91
0.044 6.1400  3043.99
0.044 6.2000  3050.82
0.044 6.2600  3049.85
0.044 6.3200  3056.50
0.044 6.3800  3045.63
0.044 6.4400  3051.84
0.044 6.5000  3058.12
0.044 6.5600  3070.78
0.044 6.6200  3098.54
0.044 6.6800  3111.08
0.044 6.7400  3124.78
0.044 6.8000  3137.33
0.044 6.8600  3138.76
0.044 6.9200  3151.36
0.044 6.9800  3146.03
0.044 7.0400  3154.86
0.044 7.1000  3149.18
0.044 7.1600  3149.41
0.044 7.2200  3153.98
0.044 7.2800  3171.79
0.044 7.3400  3188.33
0.044 7.4000  3206.38
0.044 7.4600  3210.45
0.044 7.5200  3228.79
0.044 7.5800  3228.90
0.044 7.6400  3240.54
0.044 7.7000  3240.53
0.044 7.7600  3243.07
0.044 7.8200  3242.79
0.044 7.8800  3237.67
0.044 7.9400  3236.94
0.044 8.0000  3259.03

0.046 2.0000  2071.19
0.046 2.0600  2095.14
0.046 2.1200  2121.43
0.046 2.1800  2137.41
0.046 2.2400  2141.64
0.046 2.3000  2142.93
0.046 2.3600  2143.39
0.046 2.4200  2143.65
0.046 2.4800  2189.60
0.046 2.5400  2231.01
0.046 2.6000  2269.06
0.046 2.6600  2294.86
0.046 2.7200  2308.04
0.046 2.7800  2329.23
0.046 2.8400  2338.24
0.046 2.9000  2335.03
0.046 2.9600  2341.65
0.046 3.0200  2335.40
0.046 3.0800  2356.41
0.046 3.1400  2390.91
0.046 3.2000  2424.53
0.046 3.2600  2454.57
0.046 3.3200  2471.54
0.046 3.3800  2487.38
0.046 3.4400  2501.71
0.046 3.5000  2502.54
0.046 3.5600  2508.89
0.046 3.6200  2508.08
0.046 3.6800  2498.58
0.046 3.7400  2519.75
0.046 3.8000  2545.86
0.046 3.8600  2581.40
0.046 3.9200  2603.48
0.046 3.9800  2616.63
0.046 4.0400  2637.15
0.046 4.1000  2643.59
0.046 4.1600  2650.27
0.046 4.2200  2655.68
0.046 4.2800  2647.15
0.046 4.3400  2651.90
0.046 4.4000  2649.33
0.046 4.4600  2683.19
0.046 4.5200  2711.00
0.046 4.5800  2724.44
0.046 4.6400  2749.91
0.046 4.7000  2762.17
0.046 4.7600  2769.76
0.046 4.8200  2781.36
0.046 4.8800  2777.64
0.046 4.9400  2785.27
0.046 5.0000  2780.86
0.046 5.0600  2776.82
0.046 5.1200  2796.52
0.046 5.1800  2815.18
0.046 5.2400  2841.33
0.046 5.3000  2859.26
0.046 5.3600  2868.18
0.046 5.4200  2885.81
0.046 5.4800  2887.65
0.046 5.5400  2897.57
0.046 5.6000  2899.00
0.046 5.6600  2897.06
0.046 5.7200  2898.14
0.046 5.7800  2886.54
0.046 5.8400  2913.06
0.046 5.9000  2936.61
0.046 5.9600  2947.30
0.046 6.0200  2970.88
0.046 6.0800  2978.27
0.046 6.1400  2990.73
0.046 6.2000  2997.97
0.046 6.2600  2998.35
0.046 6.3200  3005.47
0.046 6.3800  2995.74
0.046 6.4400  3002.65
0.046 6.5000  2995.97
0.046 6.5600  3008.82
0.046 6.6200  3038.03
0.046 6.6800  3050.79
0.046 6.7400  3065.96
0.046 6.8000  3078.79
0.046 6.8600  3081.66
0.046 6.9200  3094.60
0.046 6.9800  3090.01
0.046 7.0400  3099.93
0.046 7.1000  3095.04
0.046 7.1600  3096.31
0.046 7.2200  3090.98
0.046 7.2800  3105.99
0.046 7.3400  3124.09
0.046 7.4000  3142.26
0.046 7.4600  3147.89
0.046 7.5200  3166.40
0.046 7.5800  3167.12
0.046 7.6400  3179.93
0.046 7.7000  3180.59
0.046 7.7600  3184.26
0.046 7.8200  3184.73
0.046 7.8800  3180.69
0.046 7.9400  3180.76
0.046 8.0000  3189.47

0.048 2.0000  2045.57
0.048 2.0600  2070.05
0.048 2.1200  2097.55
0.048 2.1800  2113.65
0.048 2.2400  2118.13
0.048 2.3000  2120.83
0.048 2.3600  2121.52
0.048 2.4200  2111.54
0.048 2.4800  2157.30
0.048 2.5400  2200.51
0.048 2.6000  2238.39
0.048 2.6600  2264.19
0.048 2.7200  2278.78
0.048 2.7800  2300.23
0.048 2.8400  2309.44
0.048 2.9000  2307.68
0.048 2.9600  2314.51
0.048 3.0200  2308.67
0.048 3.0800  2318.88
0.048 3.1400  2353.27
0.048 3.2000  2388.62
0.048 3.2600  2418.57
0.048 3.3200  2435.67
0.048 3.3800  2453.06
0.048 3.4400  2467.55
0.048 3.5000  2468.77
0.048 3.5600  2476.45
0.048 3.6200  2476.05
0.048 3.6800  2467.82
0.048 3.7400  2476.89
0.048 3.8000  2504.83
0.048 3.8600  2540.14
0.048 3.9200  2562.26
0.048 3.9800  2577.04
0.048 4.0400  2597.62
0.048 4.1000  2604.38
0.048 4.1600  2612.45
0.048 4.2200  2618.20
0.048 4.2800  2611.01
0.048 4.3400  2616.15
0.048 4.4000  2606.56
0.048 4.4600  2636.69
0.048 4.5200  2664.39
0.048 4.5800  2678.11
0.048 4.6400  2704.94
0.048 4.7000  2717.43
0.048 4.7600  2726.47
0.048 4.8200  2738.34
0.048 4.8800  2735.18
0.048 4.9400  2743.99
0.048 5.0000  2740.17
0.048 5.0600  2737.27
0.048 5.1200  2744.60
0.048 5.1800  2763.33
0.048 5.2400  2791.01
0.048 5.3000  2809.05
0.048 5.3600  2819.51
0.048 5.4200  2837.30
0.048 5.4800  2839.62
0.048 5.5400  2850.78
0.048 5.6000  2852.74
0.048 5.6600  2852.02
0.048 5.7200  2853.66
0.048 5.7800  2843.23
0.048 5.8400  2857.53
0.048 5.9000  2881.03
0.048 5.9600  2893.36
0.048 6.0200  2916.94
0.048 6.0800  2924.70
0.048 6.1400  2938.47
0.048 6.2000  2946.13
0.048 6.2600  2947.80
0.048 6.3200  2955.40
0.048 6.3800  2946.91
0.048 6.4400  2954.36
0.048 6.5000  2944.66
0.048 6.5600  2949.72
0.048 6.6200  2978.77
0.048 6.6800  2991.75
0.048 6.7400  3008.32
0.048 6.8000  3021.44
0.048 6.8600  3025.70
0.048 6.9200  3038.98
0.048 6.9800  3035.11
0.048 7.0400  3046.07
0.048 7.1000  3041.96
0.048 7.1600  3044.23
0.048 7.2200  3039.74
0.048 7.2800  3041.64
0.048 7.3400  3061.24
0.048 7.4000  3079.53
0.048 7.4600  3086.63
0.048 7.5200  3105.34
0.048 7.5800  3106.66
0.048 7.6400  3120.58
0.048 7.7000  3121.90
0.048 7.7600  3126.65
0.048 7.8200  3127.85
0.048 7.8800  3124.84
0.048 7.9400  3125.72
0.048 8.0000  3121.51

0.050 2.0000  2020.22
0.050 2.0600  2046.42
0.050 2.1200  2073.91
0.050 2.1800  2090.14
0.050 2.2400  2094.89
0.050 2.3000  2098.95
0.050 2.3600  2099.89
0.050 2.4200  2089.35
0.050 2.4800  2125.42
0.050 2.5400  2170.35
0.050 2.6000  2208.08
0.050 2.6600  2233.90
0.050 2.7200  2250.10
0.050 2.7800  2271.59
0.050 2.8400  2281.01
0.050 2.9000  2280.65
0.050 2.9600  2287.72
0.050 3.0200  2282.28
0.050 3.0800  2281.89
0.050 3.1400  2316.18
0.050 3.2000  2353.19
0.050 3.2600  2383.07
0.050 3.3200  2400.33
0.050 3.3800  2419.21
0.050 3.4400  2433.88
0.050 3.5000  2435.49
0.050 3.5600  2444.45
0.050 3.6200  2444.46
0.050 3.6800  2437.48
0.050 3.7400  2436.50
0.050 3.8000  2464.41
0.050 3.8600  2499.53
0.050 3.9200  2521.70
0.050 3.9800  2538.04
0.050 4.0400  2558.70
0.050 4.1000  2565.79
0.050 4.1600  2575.18
0.050 4.2200  2581.29
0.050 4.2800  2575.41
0.050 4.3400  2580.93
0.050 4.4000  2571.97
0.050 4.4600  2590.97
0.050 4.5200  2618.58
0.050 4.5800  2633.95
0.050 4.6400  2660.72
0.050 4.7000  2673.45
0.050 4.7600  2683.89
0.050 4.8200  2696.04
0.050 4.8800  2693.43
0.050 4.9400  2703.37
0.050 5.0000  2700.16
0.050 5.0600  2698.35
0.050 5.1200  2694.59
0.050 5.1800  2712.46
0.050 5.2400  2741.59
0.050 5.3000  2759.77
0.050 5.3600  2771.69
0.050 5.4200  2789.66
0.050 5.4800  2792.46
0.050 5.5400  2804.82
0.050 5.6000  2807.30
0.050 5.6600  2807.74
0.050 5.7200  2809.96
0.050 5.7800  2800.64
0.050 5.8400  2803.07
0.050 5.9000  2826.55
0.050 5.9600  2840.43
0.050 6.0200  2864.03
0.050 6.0800  2872.17
0.050 6.1400  2887.19
0.050 6.2000  2895.28
0.050 6.2600  2898.18
0.050 6.3200  2906.25
0.050 6.3800  2898.96
0.050 6.4400  2906.94
0.050 6.5000  2898.10
0.050 6.5600  2899.00
0.050 6.6200  2920.73
0.050 6.6800  2933.94
0.050 6.7400  2951.84
0.050 6.8000  2965.25
0.050 6.8600  2970.82
0.050 6.9200  2984.46
0.050 6.9800  2981.31
0.050 7.0400  2993.25
0.050 7.1000  2989.92
0.050 7.1600  2993.13
0.050 7.2200  2989.48
0.050 7.2800  2985.47
0.050 7.3400  2999.73
0.050 7.4000  3018.14
0.050 7.4600  3026.66
0.050 7.5200  3045.56
0.050 7.5800  3047.47
0.050 7.6400  3062.45
0.050 7.7000  3064.42
0.050 7.7600  3070.20
0.050 7.8200  3072.12
0.050 7.8800  3070.09
0.050 7.9400  3071.76
0.050 8.0000  3063.27

0.052 2.0000  1995.14
0.052 2.0600  2023.00
0.052 2.1200  2050.51
0.052 2.1800  2066.88
0.052 2.2400  2071.91
0.052 2.3000  2077.30
0.052 2.3600  2078.49
0.052 2.4200  2068.35
0.052 2.4800  2093.93
0.052 2.5400  2140.55
0.052 2.6000  2178.14
0.052 2.6600  2204.00
0.052 2.7200  2221.76
0.052 2.7800  2243.29
0.052 2.8400  2252.94
0.052 2.9000  2253.95
0.052 2.9600  2261.25
0.052 3.0200  2256.23
0.052 3.0800  2249.89
0.052 3.1400  2279.64
0.052 3.2000  2318.24
0.052 3.2600  2348.07
0.052 3.3200  2365.49
0.052 3.3800  2385.82
0.052 3.4400  2400.67
0.052 3.5000  2402.69
0.052 3.5600  2412.89
0.052 3.6200  2413.32
0.052 3.6800  2407.54
0.052 3.7400  2407.00
0.052 3.8000  2424.60
0.052 3.8600  2459.53
0.052 3.9200  2481.77
0.052 3.9800  2499.61
0.052 4.0400  2520.37
0.052 4.1000  2527.80
0.052 4.1600  2538.48
0.052 4.2200  2544.95
0.052 4.2800  2540.32
0.052 4.3400  2546.23
0.052 4.4000  2537.91
0.052 4.4600  2546.01
0.052 4.5200  2573.55
0.052 4.5800  2590.50
0.052 4.6400  2617.24
0.052 4.7000  2630.22
0.052 4.7600  2642.00
0.052 4.8200  2654.43
0.052 4.8800  2652.39
0.052 4.9400  2663.41
0.052 5.0000  2660.79
0.052 5.0600  2660.04
0.052 5.1200  2656.92
0.052 5.1800  2662.54
0.052 5.2400  2693.07
0.052 5.3000  2711.38
0.052 5.3600  2724.72
0.052 5.4200  2742.86
0.052 5.4800  2746.15
0.052 5.5400  2759.64
0.052 5.6000  2762.66
0.052 5.6600  2764.20
0.052 5.7200  2767.00
0.052 5.7800  2758.75
0.052 5.8400  2761.24
0.052 5.9000  2773.12
0.052 5.9600  2788.50
0.052 6.0200  2812.14
0.052 6.0800  2820.65
0.052 6.1400  2836.87
0.052 6.2000  2845.38
0.052 6.2600  2849.46
0.052 6.3200  2858.00
0.052 6.3800  2851.86
0.052 6.4400  2860.37
0.052 6.5000  2852.38
0.052 6.5600  2854.11
0.052 6.6200  2863.86
0.052 6.6800  2877.31
0.052 6.7400  2896.48
0.052 6.8000  2910.18
0.052 6.8600  2917.02
0.052 6.9200  2931.00
0.052 6.9800  2928.56
0.052 7.0400  2941.43
0.052 7.1000  2938.87
0.052 7.1600  2942.98
0.052 7.2200  2940.15
0.052 7.2800  2937.00
0.052 7.3400  2939.52
0.052 7.4000  2958.07
0.052 7.4600  2967.94
0.052 7.5200  2987.03
0.052 7.5800  2989.53
0.052 7.6400  3005.50
0.052 7.7000  3008.12
0.052 7.7600  3014.87
0.052 7.8200  3017.50
0.052 7.8800  3016.41
0.052 7.9400  3018.85
0.052 8.0000  3011.25

0.054 2.0000  1970.33
0.054 2.0600  1999.80
0.054 2.1200  2027.34
0.054 2.1800  2043.87
0.054 2.2400  2049.18
0.054 2.3000  2055.86
0.054 2.3600  2057.33
0.054 2.4200  2047.59
0.054 2.4800  2062.85
0.054 2.5400  2111.08
0.054 2.6000  2148.55
0.054 2.6600  2174.47
0.054 2.7200  2193.74
0.054 2.7800  2215.33
0.054 2.8400  2225.22
0.054 2.9000  2227.55
0.054 2.9600  2235.11
0.054 3.0200  2230.51
0.054 3.0800  2225.29
0.054 3.1400  2243.62
0.054 3.2000  2283.76
0.054 3.2600  2313.55
0.054 3.3200  2331.16
0.054 3.3800  2352.88
0.054 3.4400  2367.93
0.054 3.5000  2370.35
0.054 3.5600  2381.76
0.054 3.6200  2382.61
0.054 3.6800  2377.99
0.054 3.7400  2377.90
0.054 3.8000  2385.38
0.054 3.8600  2420.15
0.054 3.9200  2442.47
0.054 3.9800  2461.76
0.054 4.0400  2482.62
0.054 4.1000  2490.40
0.054 4.1600  2502.31
0.054 4.2200  2509.15
0.054 4.2800  2505.73
0.054 4.3400  2512.04
0.054 4.4000  2504.35
0.054 4.4600  2502.43
0.054 4.5200  2529.29
0.054 4.5800  2547.76
0.054 4.6400  2574.48
0.054 4.7000  2587.71
0.054 4.7600  2600.78
0.054 4.8200  2613.50
0.054 4.8800  2612.02
0.054 4.9400  2624.09
0.054 5.0000  2622.07
0.054 5.0600  2622.32
0.054 5.1200  2619.84
0.054 5.1800  2613.55
0.054 5.2400  2645.41
0.054 5.3000  2663.86
0.054 5.3600  2678.56
0.054 5.4200  2696.88
0.054 5.4800  2700.66
0.054 5.5400  2715.24
0.054 5.6000  2718.78
0.054 5.6600  2721.40
0.054 5.7200  2724.76
0.054 5.7800  2717.55
0.054 5.8400  2720.65
0.054 5.9000  2720.74
0.054 5.9600  2737.55
0.054 6.0200  2761.22
0.054 6.0800  2770.11
0.054 6.1400  2787.47
0.054 6.2000  2796.40
0.054 6.2600  2801.61
0.054 6.3200  2810.63
0.054 6.3800  2805.59
0.054 6.4400  2814.62
0.054 6.5000  2807.47
0.054 6.5600  2810.01
0.054 6.6200  2808.15
0.054 6.6800  2821.84
0.054 6.7400  2842.22
0.054 6.8000  2856.21
0.054 6.8600  2864.25
0.054 6.9200  2878.58
0.054 6.9800  2876.84
0.054 7.0400  2890.60
0.054 7.1000  2888.79
0.054 7.1600  2893.76
0.054 7.2200  2891.75
0.054 7.2800  2889.41
0.054 7.3400  2886.98
0.054 7.4000  2899.27
0.054 7.4600  2910.42
0.054 7.5200  2929.70
0.054 7.5800  2932.78
0.054 7.6400  2949.70
0.054 7.7000  2952.96
0.054 7.7600  2960.64
0.054 7.8200  2963.96
0.054 7.8800  2963.77
0.054 7.9400  2966.96
0.054 8.0000  2960.22

0.056 2.0000  1945.77
0.056 2.0600  1976.82
0.056 2.1200  2004.40
0.056 2.1800  2021.10
0.056 2.2400  2026.70
0.056 2.3000  2034.65
0.056 2.3600  2036.39
0.056 2.4200  2027.06
0.056 2.4800  2033.57
0.056 2.5400  2081.95
0.056 2.6000  2119.32
0.056 2.6600  2145.32
0.056 2.7200  2166.05
0.056 2.7800  2187.71
0.056 2.8400  2197.85
0.056 2.9000  2201.47
0.056 2.9600  2209.28
0.056 3.0200  2205.12
0.056 3.0800  2200.98
0.056 3.1400  2208.46
0.056 3.2000  2249.75
0.056 3.2600  2279.52
0.056 3.3200  2297.32
0.056 3.3800  2320.38
0.056 3.4400  2335.64
0.056 3.5000  2338.48
0.056 3.5600  2351.04
0.056 3.6200  2352.32
0.056 3.6800  2348.82
0.056 3.7400  2349.18
0.056 3.8000  2346.75
0.056 3.8600  2381.36
0.056 3.9200  2403.78
0.056 3.9800  2424.47
0.056 4.0400  2445.44
0.056 4.1000  2453.57
0.056 4.1600  2466.67
0.056 4.2200  2473.89
0.056 4.2800  2471.63
0.056 4.3400  2478.35
0.056 4.4000  2471.29
0.056 4.4600  2470.30
0.056 4.5200  2485.78
0.056 4.5800  2505.71
0.056 4.6400  2532.42
0.056 4.7000  2545.91
0.056 4.7600  2560.22
0.056 4.8200  2573.23
0.056 4.8800  2572.54
0.056 4.9400  2585.38
0.056 5.0000  2583.96
0.056 5.0600  2585.19
0.056 5.1200  2583.34
0.056 5.1800  2575.12
0.056 5.2400  2598.60
0.056 5.3000  2617.20
0.056 5.3600  2633.20
0.056 5.4200  2651.71
0.056 5.4800  2655.97
0.056 5.5400  2671.60
0.056 5.6000  2675.67
0.056 5.6600  2679.30
0.056 5.7200  2683.24
0.056 5.7800  2677.01
0.056 5.8400  2680.73
0.056 5.9000  2669.37
0.056 5.9600  2687.54
0.056 6.0200  2711.26
0.056 6.0800  2720.52
0.056 6.1400  2738.98
0.056 6.2000  2748.33
0.056 6.2600  2754.62
0.056 6.3200  2764.11
0.056 6.3800  2760.13
0.056 6.4400  2769.68
0.056 6.5000  2763.36
0.056 6.5600  2766.66
0.056 6.6200  2759.91
0.056 6.6800  2767.49
0.056 6.7400  2789.02
0.056 6.8000  2803.30
0.056 6.8600  2812.50
0.056 6.9200  2827.17
0.056 6.9800  2826.12
0.056 7.0400  2840.72
0.056 7.1000  2839.66
0.056 7.1600  2845.45
0.056 7.2200  2844.23
0.056 7.2800  2842.68
0.056 7.3400  2841.10
0.056 7.4000  2841.70
0.056 7.4600  2854.09
0.056 7.5200  2873.55
0.056 7.5800  2877.20
0.056 7.6400  2895.02
0.056 7.7000  2898.90
0.056 7.7600  2907.47
0.056 7.8200  2911.47
0.056 7.8800  2912.13
0.056 7.9400  2916.07
0.056 8.0000  2910.13

0.058 2.0000  1921.47
0.058 2.0600  1954.06
0.058 2.1200  1981.68
0.058 2.1800  1998.56
0.058 2.2400  2004.47
0.058 2.3000  2013.64
0.058 2.3600  2015.67
0.058 2.4200  2006.76
0.058 2.4800  2005.03
0.058 2.5400  2053.16
0.058 2.6000  2090.44
0.058 2.6600  2116.52
0.058 2.7200  2138.67
0.058 2.7800  2160.42
0.058 2.8400  2170.82
0.058 2.9000  2175.69
0.058 2.9600  2183.77
0.058 3.0200  2180.05
0.058 3.0800  2176.95
0.058 3.1400  2175.12
0.058 3.2000  2216.20
0.058 3.2600  2245.96
0.058 3.3200  2263.95
0.058 3.3800  2288.32
0.058 3.4400  2303.79
0.058 3.5000  2307.05
0.058 3.5600  2320.72
0.058 3.6200  2322.45
0.058 3.6800  2320.03
0.058 3.7400  2320.85
0.058 3.8000  2308.69
0.058 3.8600  2343.17
0.058 3.9200  2365.68
0.058 3.9800  2387.72
0.058 4.0400  2408.81
0.058 4.1000  2417.30
0.058 4.1600  2431.55
0.058 4.2200  2439.15
0.058 4.2800  2438.02
0.058 4.3400  2445.14
0.058 4.4000  2438.72
0.058 4.4600  2438.62
0.058 4.5200  2443.00
0.058 4.5800  2464.33
0.058 4.6400  2491.04
0.058 4.7000  2504.80
0.058 4.7600  2520.30
0.058 4.8200  2533.62
0.058 4.8800  2534.11
0.058 4.9400  2547.28
0.058 5.0000  2546.46
0.058 5.0600  2548.62
0.058 5.1200  2547.40
0.058 5.1800  2540.07
0.058 5.2400  2552.62
0.058 5.3000  2571.37
0.058 5.3600  2588.61
0.058 5.4200  2607.32
0.058 5.4800  2612.07
0.058 5.5400  2628.69
0.058 5.6000  2633.28
0.058 5.6600  2637.90
0.058 5.7200  2642.40
0.058 5.7800  2637.12
0.058 5.8400  2641.45
0.058 5.9000  2630.51
0.058 5.9600  2638.45
0.058 6.0200  2662.23
0.058 6.0800  2671.86
0.058 6.1400  2691.36
0.058 6.2000  2701.13
0.058 6.2600  2708.46
0.058 6.3200  2718.41
0.058 6.3800  2715.45
0.058 6.4400  2725.51
0.058 6.5000  2720.02
0.058 6.5600  2724.04
0.058 6.6200  2718.16
0.058 6.6800  2715.40
0.058 6.7400  2736.86
0.058 6.8000  2751.43
0.058 6.8600  2761.72
0.058 6.9200  2776.74
0.058 6.9800  2776.37
0.058 7.0400  2791.77
0.058 7.1000  2791.43
0.058 7.1600  2798.01
0.058 7.2200  2797.57
0.058 7.2800  2796.76
0.058 7.3400  2796.03
0.058 7.4000  2789.21
0.058 7.4600  2798.89
0.058 7.5200  2818.55
0.058 7.5800  2822.75
0.058 7.6400  2841.43
0.058 7.7000  2845.92
0.058 7.7600  2855.32
0.058 7.8200  2860.00
0.058 7.8800  2861.47
0.058 7.9400  2866.14
0.058 8.0000  2860.97

0.060 2.0000  1897.43
0.060 2.0600  1931.51
0.060 2.1200  1959.20
0.060 2.1800  1976.26
0.060 2.2400  1982.49
0.060 2.3000  1992.85
0.060 2.3600  1995.18
0.060 2.4200  1986.69
0.060 2.4800  1984.50
0.060 2.5400  2024.70
0.060 2.6000  2061.91
0.060 2.6600  2088.08
0.060 2.7200  2111.60
0.060 2.7800  2133.46
0.060 2.8400  2144.12
0.060 2.9000  2150.20
0.060 2.9600  2158.56
0.060 3.0200  2155.28
0.060 3.0800  2153.20
0.060 3.1400  2148.46
0.060 3.2000  2183.10
0.060 3.2600  2212.86
0.060 3.3200  2231.06
0.060 3.3800  2256.68
0.060 3.4400  2272.38
0.060 3.5000  2276.43
0.060 3.5600  2290.81
0.060 3.6200  2292.97
0.060 3.6800  2291.61
0.060 3.7400  2292.89
0.060 3.8000  2281.37
0.060 3.8600  2305.55
0.060 3.9200  2328.17
0.060 3.9800  2351.51
0.060 4.0400  2372.73
0.060 4.1000  2381.58
0.060 4.1600  2396.93
0.060 4.2200  2404.92
0.060 4.2800  2404.87
0.060 4.3400  2412.41
0.060 4.4000  2406.62
0.060 4.4600  2407.38
0.060 4.5200  2400.95
0.060 4.5800  2423.61
0.060 4.6400  2450.33
0.060 4.7000  2464.37
0.060 4.7600  2481.00
0.060 4.8200  2494.63
0.060 4.8800  2496.25
0.060 4.9400  2509.77
0.060 5.0000  2509.54
0.060 5.0600  2512.60
0.060 5.1200  2512.01
0.060 5.1800  2505.54
0.060 5.2400  2507.44
0.060 5.3000  2526.35
0.060 5.3600  2544.78
0.060 5.4200  2563.69
0.060 5.4800  2568.92
0.060 5.5400  2586.49
0.060 5.6000  2591.61
0.060 5.6600  2597.17
0.060 5.7200  2602.23
0.060 5.7800  2597.86
0.060 5.8400  2602.80
0.060 5.9000  2592.72
0.060 5.9600  2595.07
0.060 6.0200  2614.10
0.060 6.0800  2624.11
0.060 6.1400  2644.61
0.060 6.2000  2654.79
0.060 6.2600  2663.11
0.060 6.3200  2673.53
0.060 6.3800  2671.53
0.060 6.4400  2682.10
0.060 6.5000  2677.42
0.060 6.5600  2682.13
0.060 6.6200  2677.11
0.060 6.6800  2675.01
0.060 6.7400  2685.71
0.060 6.8000  2700.56
0.060 6.8600  2711.91
0.060 6.9200  2727.26
0.060 6.9800  2727.93
0.060 7.0400  2743.72
0.060 7.1000  2744.10
0.060 7.1600  2751.41
0.060 7.2200  2751.75
0.060 7.2800  2751.65
0.060 7.3400  2751.74
0.060 7.4000  2745.60
0.060 7.4600  2745.18
0.060 7.5200  2764.66
0.060 7.5800  2769.40
0.060 7.6400  2788.89
0.060 7.7000  2793.98
0.060 7.7600  2804.18
0.060 7.8200  2809.51
0.060 7.8800  2811.76
0.060 7.9400  2817.14
0.060 8.0000  2812.72

0.062 2.0000  1873.64
0.062 2.0600  1909.17
0.062 2.1200  1936.93
0.062 2.1800  1954.19
0.062 2.2400  1960.74
0.062 2.3000  1972.26
0.062 2.3600  1974.89
0.062 2.4200  1966.84
0.062 2.4800  1965.61
0.062 2.5400  1996.56
0.062 2.6000  2033.71
0.062 2.6600  2059.99
0.062 2.7200  2084.85
0.062 2.7800  2106.81
0.062 2.8400  2117.75
0.062 2.9000  2125.01
0.062 2.9600  2133.65
0.062 3.0200  2130.82
0.062 3.0800  2129.73
0.062 3.1400  2125.45
0.062 3.2000  2150.44
0.062 3.2600  2180.21
0.062 3.3200  2198.63
0.062 3.3800  2225.45
0.062 3.4400  2241.38
0.062 3.5000  2246.65
0.062 3.5600  2261.28
0.062 3.6200  2263.89
0.062 3.6800  2263.55
0.062 3.7400  2265.28
0.062 3.8000  2254.41
0.062 3.8600  2268.49
0.062 3.9200  2291.23
0.062 3.9800  2315.82
0.062 4.0400  2337.18
0.062 4.1000  2346.40
0.062 4.1600  2362.81
0.062 4.2200  2371.18
0.062 4.2800  2372.19
0.062 4.3400  2380.14
0.062 4.4000  2374.98
0.062 4.4600  2376.56
0.062 4.5200  2370.80
0.062 4.5800  2383.54
0.062 4.6400  2410.28
0.062 4.7000  2424.60
0.062 4.7600  2442.32
0.062 4.8200  2456.25
0.062 4.8800  2458.98
0.062 4.9400  2472.84
0.062 5.0000  2473.19
0.062 5.0600  2477.11
0.062 5.1200  2477.15
0.062 5.1800  2471.52
0.062 5.2400  2471.17
0.062 5.3000  2482.13
0.062 5.3600  2501.70
0.062 5.4200  2520.80
0.062 5.4800  2526.52
0.062 5.5400  2545.00
0.062 5.6000  2550.63
0.062 5.6600  2557.09
0.062 5.7200  2562.71
0.062 5.7800  2559.22
0.062 5.8400  2564.75
0.062 5.9000  2555.54
0.062 5.9600  2558.51
0.062 6.0200  2566.86
0.062 6.0800  2577.24
0.062 6.1400  2598.68
0.062 6.2000  2609.28
0.062 6.2600  2618.55
0.062 6.3200  2629.42
0.062 6.3800  2628.35
0.062 6.4400  2639.43
0.062 6.5000  2635.54
0.062 6.5600  2640.92
0.062 6.6200  2636.74
0.062 6.6800  2635.26
0.062 6.7400  2635.54
0.062 6.8000  2650.67
0.062 6.8600  2663.03
0.062 6.9200  2678.70
0.062 6.9800  2680.37
0.062 7.0400  2696.55
0.062 7.1000  2697.63
0.062 7.1600  2705.65
0.062 7.2200  2706.74
0.062 7.2800  2707.33
0.062 7.3400  2708.22
0.062 7.4000  2702.72
0.062 7.4600  2703.17
0.062 7.5200  2711.84
0.062 7.5800  2717.11
0.062 7.6400  2737.38
0.062 7.7000  2743.05
0.062 7.7600  2754.02
0.062 7.8200  2759.98
0.062 7.8800  2762.97
0.062 7.9400  2769.05
0.062 8.0000  2765.33

0.064 2.0000  1850.10
0.064 2.0600  1887.03
0.064 2.1200  1914.88
0.064 2.1800  1932.35
0.064 2.2400  1939.22
0.064 2.3000  1951.88
0.064 2.3600  1954.82
0.064 2.4200  1947.20
0.064 2.4800  1946.92
0.064 2.5400  1968.75
0.064 2.6000  2005.85
0.064 2.6600  2032.24
0.064 2.7200  2058.39
0.064 2.7800  2080.47
0.064 2.8400  2091.70
0.064 2.9000  2100.10
0.064 2.9600  2109.03
0.064 3.0200  2106.65
0.064 3.0800  2106.52
0.064 3.1400  2102.71
0.064 3.2000  2118.21
0.064 3.2600  2148.01
0.064 3.3200  2167.25
0.064 3.3800  2194.64
0.064 3.4400  2210.81
0.064 3.5000  2217.25
0.064 3.5600  2232.14
0.064 3.6200  2235.19
0.064 3.6800  2235.83
0.064 3.7400  2238.03
0.064 3.8000  2227.81
0.064 3.8600  2231.99
0.064 3.9200  2254.86
